SampleID	Sample_ID	short_name	sample_names	sample_names	order_treatment	orvion_sample_names	primerpairname	filtration_volume_ml	elution_volume_ul	DNA_concentration	sample_nr	wetland_sample	CW_number	CW_section	MF_number	linked_redox_sensor	CW_number_CW_section	CW_number_MF_number	sampling_date	date	season_meterological	sample_depth_information	timepoint	timepoint_MF_number	timepoint_sample_depth_information	time_continuous	obs_well	Nanobubbles_On	chloride_mg_l	cyanide_total	phosphorus_total	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	naphthalene_PAH_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_ug_l	acenaphthylene_mmol_e_l	acenaphthene_ug_l	acenaphthene_mmol_e_l	fluorene_ug_l	fluorene_mmol_e_l	phenanthrene_ug_l	phenanthrene_mmol_e_l	anthracene_ug_l	anthracene_mmol_e_l	fluoranthene_ug_l	fluoranthene_mmol_e_l	pyrene_ug_l	pyrene_mmol_e_l	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	fraction_C10-C12	fraction_C12-C22	fraction_C30-C40	total_C10-C40	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	manganese2_mg_l	manganese2__measured_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	sulfate_mg_l	sulfate_measured_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_relative_to_influent_mmols_e_l_no_negatives	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_Influent_NO_NEGATIVES	iron2_TOTAL_mg_l_Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_l__Sulfate_relative_To_Influent	iron2_TOTAL_mmoles_e_l__Sulfate_relative_To_Influent	iron2_PRECIPITATED_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_flow	iron2_PRECIPITATED_due_to_sulfate_mg_l_Sulfate_relative_To_1D_flow_NO_NEGATIVES	iron2_TOTAL_mg_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_l_sulfate_relative_to_1D_flow	iron2_TOTAL_mmoles_e_l__sulfate_relative_to_1D_flow	Soluble_electron_acceptor_capacity_present_mmol_e_l	combined_TOTAL_reduced_metals_mg_l_1D_flow	combined_total_reduced_metals_mmol_e_l_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_influent_contribution_sulfate	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_manganese2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_iron2	electron_acceptor_capacity_mmol_e_consumed_rel_to_1D_flow_contribution_sulfate	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_acceptors_consumed_relative_to_1D_flow	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_influent	electron_donor_acceptor_balance_BTEXN_PAH_acceptors_consumed_relative_to_1D_flow	electron_capacity_balance_influent	electron_balance_1D_flow	dominant_electron_acceptor_species_influent	dominant_electron_acceptor_species_1D_flow
CW_120	CW_120	CW1eff_5	CW1eff_5_June_2025	CW1eff_5_June_2025	120	S9051	515F806R	150	65	5,65	14317805-001	EFF	CW_1	Section_5	EFF	NA	CW_1_Section_5	CW_1_EFF	2025-06-16	18/06/2025	Summer	EFF	T5	T5_EFF	T5_EFF	5	CW1_OUT	no	46	NA	0,28	3,8	22,8	-78	7,09	705	1	0,01	11	11	45	0,017283318	0,1	3,9071E-05	38	0,015032495	5,8	0,002294433	3,1	0,001226335	8,9		92,60	0,03	180	0,06741047	0,002	7,49005E-07	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	0,032	0,03	1,1893E-05	1,1144E-05	270	80	2.5	350	3,1	0,055505819	0,055505819	1,2	0,021845986	0,043691972	12	0,124921924	0,99937539	67	84,81012658	5,57984593	5,57984593	36	75	2,998126171	2,998126171	38,94732459	38,94732459	42,04732459	0,752861676	0,752861676	20,92692067	20,92692067	24,02692067	0,430204488	0,430204488	0,99937539	25,22692067	0,47389646	6,376399577	0,006852138	0,118070028	0,875077834	3,472022631	0,012584011	0,123906015	0,863509974	-6,28	-3,37	-6,28	-3,37	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_121	CW_121	CW2eff_5	CW2eff_5_June_2025	CW2eff_5_June_2025	121	S9052	515F806R	150	65	6	14317805-002	EFF	CW_2	Section_5	EFF	NA	CW_2_Section_5	CW_2_EFF	2025-06-16	18/06/2025	Summer	EFF	T5	T5_EFF	T5_EFF	5	CW2_OUT	yes	44	NA	0,16	69	21,5	-89	7,11	625	2	0,01	8,9	9,2	29	0,011138139	0,37	0,000144563	34	0,013450127	7	0,002769144	7,8	0,003085617	14,8		78,17	0,02	95	0,035577748	0,002	7,49005E-07	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	0,032	0,03	1,1893E-05	1,1144E-05	290	210	2.5	500	0,9	0,016114593	0,016114593	1,1	0,020025487	0,040050974	21	0,218613367	1,748906933	58	73,41772152	4,830314387	4,830314387	11	34,375	0,916094108	0,916094108	33,71559442	33,71559442	34,61559442	0,619795782	0,619795782	6,394336873	6,394336873	7,294336873	0,130605853	0,130605853	1,748906933	8,394336873	0,170656827	5,490161143	0,007295045	0,112892093	0,879812862	1,086750935	0,036853867	0,120180115	0,842966018	-5,43	-1,03	-5,43	-1,03	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_122	CW_122	CW3eff_5	CW3eff_5_June_2025	CW3eff_5_June_2025	122	S9053	515F806R	150	65	4,5	14318701-001	EFF	CW_3	Section_5	EFF	NA	CW_3_Section_5	CW_3_EFF	2025-06-16	19/06/2025	Summer	EFF	T5	T5_EFF	T5_EFF	5	CW3_OUT	no	68	NA	0,66	0,42	21,7	-63	7,12	809	0,2	0,01	10	11	700	0,26885162	8	0,003125678	640	0,253178864	120	0,047471037	91	0,03599887	211		1559,00	0,53	1800	0,674104705	3100	1,160958103	4	0,001471844	510	0,191816354	100	0,037299964	66	0,02444033	3,7	0,00137014	0,24	8,78121E-05	0,13	4,75649E-05	3784,07	684,07	1,417492112	0,256534009	3000	1400	2.5	4400	1,1	0,019695613	0,019695613	1,1	0,020025487	0,040050974	36	0,374765771	2,998126171	43	54,43037975	3,581095149	3,581095149	6	14,28571429	0,499687695	0,499687695	24,99604414	24,99604414	26,09604414	0,467252357	0,467252357	3,487820112	3,487820112	4,587820112	0,082145391	0,082145391	2,998126171	5,687820112	0,122196365	4,08839848	0,00979625	0,114287382	0,875916368	0,621884061	0,064402638	0,132091167	0,803506195	-2,89	0,58	-2,63	0,83	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_123	CW_123	CW1MF01_5	CW1MF01_5_June_2025	CW1MF01_5_June_2025	123	S9054	515F806R	150	65	10,95	14316880-001	Wetland	CW_1	Section_1	MF01	CW1S1-1	CW_1_Section_1	CW_1_MF01	2025-06-16	17/06/2025	Summer	0.15-0.30	T5	T5_MF01	T5_0.15-0.30	5	CW1_MF01	no	70	NA	0,49	3,5	22,1	-77	7,08	809	0,2	0,01	12	12	500	0,192036871	1	0,00039071	310	0,122633512	75	0,029669398	50	0,019779599	125		942,00	0,32	2300	0,861356012	2200	0,82390575	2	0,000735922	2	0,000752221	0,18	6,71399E-05	0,16	5,92493E-05	0,03	1,11092E-05	0,02	7,31768E-06	0,002	7,31768E-07	2204,392	4,392	0,825539441	0,001633691	3100	230	2.5	3400	5	0,089525515	0,089525515	1,8	0,032768979	0,065537957	21	0,218613367	1,748906933	58	73,41772152	4,830314387	4,830314387	58	73,41772152	4,830314387	4,830314387	33,71559442	33,71559442	38,71559442	0,693206704	0,693206704	33,71559442	33,71559442	38,71559442	0,693206704	0,693206704	1,748906933	40,51559442	0,758744661	5,589059048	0,011726116	0,124029232	0,864244651	5,589059048	0,011726116	0,124029232	0,864244651	-4,41	-4,41	-4,41	-4,41	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_124	CW_124	CW1MF02_5	CW1MF02_5_June_2025	CW1MF02_5_June_2025	124	S9055	515F806R	150	65	4,3	14316880-002	Wetland	CW_1	Section_1	MF02	CW1S1-3-4	CW_1_Section_1	CW_1_MF02	2025-06-16	17/06/2025	Summer	0.60-0.80	T5	T5_MF02	T5_0.60-0.80	5	CW1_MF02	no	72	NA	0,81	0,26	20,9	-11	7,2	1041	0,2	0,01	12	12	630	0,241966458	43	0,016800521	610	0,241311105	210	0,083074315	140	0,055382877	350		1633,00	0,50	3400	1,273308887	3600	1,348209409	4	0,001471844	300	0,11283315	74	0,027601973	45	0,016663861	6,3	0,002332941	1	0,000365884	0,89	0,000325637	4031,19	431,19	1,509804699	0,16159529	5100	1800	2.5	7000	0,02	0,000358102	0,000358102	0,8	0,014563991	0,029127981	60	0,624609619	4,996876952	19	24,05063291	1,582344368	1,582344368	19	24,05063291	1,582344368	1,582344368	11,04476369	11,04476369	11,06476369	0,198115733	0,198115733	11,04476369	11,04476369	11,06476369	0,198115733	0,198115733	4,996876952	11,86476369	0,227243714	1,809588082	0,01609647	0,109481122	0,874422408	1,809588082	0,01609647	0,109481122	0,874422408	-0,04	-0,04	0,13	0,13	Insufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_125	CW_125	CW1MF05_5	CW1MF05_5_June_2025	CW1MF05_5_June_2025	125	S9056	515F806R	150	65	7,2	14316880-003	Wetland	CW_1	Section_2	MF05	CW1S2-1	CW_1_Section_2	CW_1_MF05	2025-06-16	17/06/2025	Summer	0.15-0.30	T5	T5_MF05	T5_0.15-0.30	5	CW1_MF05	no	68	NA	1,2	2,9	21,8	-58	6,88	955	0,2	0,01	13	12	490	0,188196134	1	0,00039071	250	0,098897994	72	0,028482622	54	0,021361967	126		873,00	0,29	2000	0,749005227	2100	0,786455489	0,74	0,000272291	0,18	6,76999E-05	0,09	3,357E-05	0,08	2,96246E-05	0,01	3,70308E-06	0,01	3,65884E-06	0,002	7,31768E-07	2101,112	1,112	0,786866768	0,000411279	2900	70	2.5	3000	12	0,214861235	0,214861235	3	0,054614965	0,109229929	0,5	0,00520508	0,041640641	78,5	99,36708861	6,537580679	6,537580679	20,5	97,61904762	1,707266292	1,707266292	45,63231314	45,63231314	57,63231314	1,0319125	1,0319125	11,91671872	11,91671872	23,91671872	0,428231311	0,428231311	0,041640641	26,91671872	0,53746124	7,678723108	0,014225012	0,13438595	0,851389038	2,244727532	0,048660663	0,190772067	0,76056727	-6,64	-1,21	-6,64	-1,21	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_126	CW_126	CW1MF06_5	CW1MF06_5_June_2025	CW1MF06_5_June_2025	126	S9057	515F806R	150	65	3,8	14316880-004	Wetland	CW_1	Section_2	MF06	CW1S2-3-4	CW_1_Section_2	CW_1_MF06	2025-06-16	17/06/2025	Summer	0.60-0.80	T5	T5_MF06	T5_0.60-0.80	5	CW1_MF06	no	69	NA	0,96	0,91	21,7	-5,9	7,15	994	0,2	0,01	11	12	640	0,245807195	1	0,00039071	550	0,217575586	120	0,047471037	63	0,024922294	183		1380,00	0,46	1900	0,711554966	1900	0,711554966	2	0,000735922	200	0,0752221	41	0,015292985	15	0,00555462	1,5	0,000555462	0,05	1,82942E-05	0,02	7,31768E-06	2159,57	259,57	0,808941668	0,097386701	3200	1100	2.5	4300	0,8	0,014324082	0,014324082	1,1	0,020025487	0,040050974	36	0,374765771	2,998126171	43	54,43037975	3,581095149	3,581095149	24	40	1,998750781	1,998750781	24,99604414	24,99604414	25,79604414	0,461880826	0,461880826	13,95128045	13,95128045	14,75128045	0,264123195	0,264123195	2,998126171	15,85128045	0,304174169	4,083026949	0,009809138	0,11312216	0,877068703	2,30292495	0,01739135	0,114690318	0,867918332	-2,91	-1,13	-2,81	-1,03	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_127	CW_127	CW1MF09_5	CW1MF09_5_June_2025	CW1MF09_5_June_2025	127	S9058	515F806R	150	65	5,8	14316880-005	Wetland	CW_1	Section_3	MF09	CW1S3-1	CW_1_Section_3	CW_1_MF09	2025-06-16	17/06/2025	Summer	0.15-0.30	T5	T5_MF09	T5_0.15-0.30	5	CW1_MF09	no	69	NA	0,7	2,09	21,6	-1,7	6,98	1032	0,2	0,01	12	12	420	0,161310972	0,5	0,000195355	200	0,079118395	60	0,023735519	46	0,018197231	106		729,50	0,24	1200	0,449403136	1600	0,599204182	0,42	0,000154544	0,17	6,39388E-05	0,07	2,611E-05	0,05	1,85154E-05	0,01	3,70308E-06	0,01	3,65884E-06	0,002	7,31768E-07	1600,732	0,732	0,599475383	0,000271202	1800	2,5	2.5	1800	13	0,232766338	0,232766338	4,1	0,074640451	0,149280903	0,5	0,00520508	0,041640641	78,5	99,36708861	6,537580679	6,537580679	0	0	0	0	45,63231314	45,63231314	58,63231314	1,049817603	1,049817603	0	0	13	0,232766338	0,232766338	0,041640641	17,1	0,382047241	7,736679185	0,019295217	0,135693568	0,845011215	0,382047241	0,390739382	0,609260618	0	-7,05	0,31	-7,05	0,31	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Manganese Dominant electron acceptor
CW_128	CW_128	CW1MF10_5	CW1MF10_5_June_2025	CW1MF10_5_June_2025	128	S9059	515F806R	150	65	7,3	14316880-006	Wetland	CW_1	Section_3	MF10	CW1S3-3-4	CW_1_Section_3	CW_1_MF10	2025-06-16	17/06/2025	Summer	0.60-0.80	T5	T5_MF10	T5_0.60-0.80	5	CW1_MF10	no	71	NA	0,66	0,23	21,8	-51	7,08	890	0,2	0,01	11	12	630	0,241966458	2	0,00078142	560	0,221531506	160	0,063294716	85	0,033625318	245		1449,00	0,46	2700	1,011157057	2900	1,08605758	4	0,001471844	280	0,10531094	63	0,023498977	34	0,012590473	4,9	0,001814509	0,7	0,000256119	0,62	0,000226848	3287,22	387,22	1,23122729	0,14516971	4400	1600	2.5	6000	0,02	0,000358102	0,000358102	0,9	0,016384489	0,032768979	48	0,499687695	3,997501562	31	39,24050633	2,581719758	2,581719758	-12	-33,33333333	-0,99937539	0	18,02040391	18,02040391	18,04040391	0,323015289	0,323015289	-6,975640225	0	0,02	0,000358102	0,000358102	3,997501562	0,92	0,033127081	2,937504027	0,011155382	0,109962501	0,878882117	0,033127081	0,989190051	0,010809949	0	-1,46	1,44	-1,32	1,59	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Iron Dominant electron acceptor
CW_129	CW_129	CW2MF01_5	CW2MF01_5_June_2025	CW2MF01_5_June_2025	129	S9060	515F806R	150	65	6,9	14317805-003	Wetland	CW_2	Section_1	MF01	CW2S1-1	CW_2_Section_1	CW_2_MF01	2025-06-16	18/06/2025	Summer	0.15-0.30	T5	T5_MF01	T5_0.15-0.30	5	CW2_MF01	yes	41	NA	1,3	1,89	22,8	-69	7,28	522	0,2	0,01	6,4	7	1	0,000384074	0,5	0,000195355	46	0,018197231	12	0,004747104	12	0,004747104	24		80,50	0,02	2100	0,786455489	3400	1,273308887	360	0,132465996	210	0,078983205	1,2	0,0004476	0,08	2,96246E-05	0,01	3,70308E-06	0,01	3,65884E-06	0,002	7,31768E-07	3971,302	571,302	1,485243406	0,211934519	3300	930	2.5	4200	0,9	0,016114593	0,016114593	0,05	0,000910249	0,001820499	41	0,426816573	3,414532584	38	48,10126582	3,164688736	3,164688736	38	48,10126582	3,164688736	3,164688736	22,08952738	22,08952738	22,98952738	0,411629855	0,411629855	22,08952738	22,08952738	22,98952738	0,411629855	0,411629855	3,414532584	23,03952738	0,413450353	3,57813909	0,000508784	0,115040205	0,884451011	3,57813909	0,000508784	0,115040205	0,884451011	-2,77	-2,77	-2,56	-2,56	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_130	CW_130	CW2MF02_5	CW2MF02_5_June_2025	CW2MF02_5_June_2025	130	S9061	515F806R	150	65	10,6	14317805-004	Wetland	CW_2	Section_1	MF02	CW2S1-3-4	CW_2_Section_1	CW_2_MF02	2025-06-16	18/06/2025	Summer	0.60-0.80	T5	T5_MF02	T5_0.60-0.80	5	CW2_MF02	yes	43	NA	0,34	0,98	23,8	-59	7,14	811	0,2	0,01	3,9	4,7	3,7	0,001421073	0,41	0,000160191	10	0,00395592	5,8	0,002294433	5,2	0,002057078	11		25,11	0,01	39	0,014605602	0,02	7,49005E-06	0,01	3,67961E-06	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,01	3,65884E-06	0,002	7,31768E-07	0,059	0,039	2,1927E-05	1,44369E-05	95	160	2.5	250	0,3	0,005371531	0,005371531	0,05	0,000910249	0,001820499	41	0,426816573	3,414532584	38	48,10126582	3,164688736	3,164688736	38	48,10126582	3,164688736	3,164688736	22,08952738	22,08952738	22,38952738	0,400886793	0,400886793	22,08952738	22,08952738	22,38952738	0,400886793	0,400886793	3,414532584	22,43952738	0,402707292	3,567396028	0,000510316	0,112375186	0,887114498	3,567396028	0,000510316	0,112375186	0,887114498	-3,55	-3,55	-3,55	-3,55	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_131	CW_131	CW2MF05_5	CW2MF05_5_June_2025	CW2MF05_5_June_2025	131	S9062	515F806R	150	65	18,85	14317805-005	Wetland	CW_2	Section_2	MF05	CW2S2-1	CW_2_Section_2	CW_2_MF05	2025-06-16	18/06/2025	Summer	0.15-0.30	T5	T5_MF05	T5_0.15-0.30	5	CW2_MF05	yes	45	NA	1,6	3,88	23,8	-78	7,15	625	0,1	0,01	15	16	3,2	0,001229036	0,02	7,8142E-06	1,1	0,000435151	2	0,000791184	1,3	0,00051427	3,3		7,74	0,00	6,6	0,002471717	0,08	2,99602E-05	0,01	3,67961E-06	0,53	0,000199339	0,1	3,73E-05	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	0,725	0,645	0,000272117	0,000242156	2,5	2,5	2.5	5	12	0,214861235	0,214861235	5,2	0,094665938	0,189331877	31	0,32271497	2,581719758	48	60,75949367	3,997501562	3,997501562	10	24,3902439	0,832812825	0,832812825	27,9025609	27,9025609	39,9025609	0,714459461	0,714459461	5,813033521	5,813033521	17,81303352	0,318944199	0,318944199	2,581719758	23,01303352	0,508276076	4,9012929	0,038628966	0,145769591	0,815601443	1,341088901	0,141177723	0,2378248	0,620997478	-4,90	-1,34	-4,90	-1,34	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_132	CW_132	CW2MF06_5	CW2MF06_5_June_2025	CW2MF06_5_June_2025	132	S9063	515F806R	150	65	2,4	14317805-006	Wetland	CW_2	Section_2	MF06	CW2S2-3-4	CW_2_Section_2	CW_2_MF06	2025-06-16	18/06/2025	Summer	0.60-0.80	T5	T5_MF06	T5_0.60-0.80	5	CW2_MF06	yes	45	NA	0,53	0,98	22	-66	7,13	659	0,2	0,01	6,1	7,2	83	0,031878121	0,5	0,000195355	100	0,039559198	26	0,010285391	19	0,007516248	45		231,50	0,07	680	0,254661777	1900	0,711554966	230	0,084631053	270	0,101549835	100	0,037299964	31	0,011479549	1,2	0,00044437	0,13	4,75649E-05	0,1	3,65884E-05	2532,43	632,43	0,94704389	0,235488924	1200	640	2.5	1800	0,6	0,010743062	0,010743062	0,8	0,014563991	0,029127981	33	0,34353529	2,748282324	46	58,2278481	3,830938996	3,830938996	8	19,51219512	0,66625026	0,66625026	26,7399542	26,7399542	27,3399542	0,489524695	0,489524695	4,650426817	4,650426817	5,250426817	0,094009433	0,094009433	2,748282324	6,050426817	0,123137414	4,349591672	0,006696716	0,112544977	0,880758307	0,789387674	0,036899463	0,119091589	0,844008948	-4,02	-0,46	-3,79	-0,23	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_133	CW_133	CW2MF09_5	CW2MF09_5_June_2025	CW2MF09_5_June_2025	133	S9064	515F806R	150	65	7,4	14317805-007	Wetland	CW_2	Section_3	MF09	CW2S3-1	CW_2_Section_3	CW_2_MF09	2025-06-16	18/06/2025	Summer	0.15-0.30	T5	T5_MF09	T5_0.15-0.30	5	CW2_MF09	yes	61	NA	0,7	4,15	21,9	-37	7,12	1041	0,1	0,01	11	11	310	0,11906286	0,5	0,000195355	180	0,071206556	56	0,022153151	56	0,022153151	112		605,50	0,19	860	0,322072248	2700	1,011157057	0,14	5,15146E-05	0,28	0,000105311	0,08	2,984E-05	0,04	1,48123E-05	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	2700,544	0,544	1,011360003	0,000202946	1300	2,5	2.5	1400	15	0,268576544	0,268576544	4,2	0,07646095	0,152921901	0,5	0,00520508	0,041640641	78,5	99,36708861	6,537580679	6,537580679	30,5	98,38709677	2,540079117	2,540079117	45,63231314	45,63231314	60,63231314	1,085627809	1,085627809	17,72975224	17,72975224	32,72975224	0,586029583	0,586029583	0,041640641	36,92975224	0,738951484	7,776130388	0,019665553	0,139610289	0,840724159	3,279030601	0,046636314	0,178720376	0,77464331	-7,26	-2,77	-7,26	-2,77	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_134	CW_134	CW2MF10_5	CW2MF10_5_June_2025	CW2MF10_5_June_2025	134	S9065	515F806R	150	65	3,35	14317805-008	Wetland	CW_2	Section_3	MF10	CW2S3-3-4	CW_2_Section_3	CW_2_MF10	2025-06-16	18/06/2025	Summer	0.60-0.80	T5	T5_MF10	T5_0.60-0.80	5	CW2_MF10	yes	46	NA	0,41	0,79	21,7	-52	7,05	606	NA	0,01	6,2	7,2	170	0,065292536	0,5	0,000195355	170	0,067250636	28	0,011076575	30	0,011867759	58		401,50	0,13	1000	0,374502614	2400	0,898806273	390	0,143504829	320	0,12035536	130	0,048489953	37	0,013701397	1,4	0,000518431	0,1	3,65884E-05	0,05	1,82942E-05	3278,55	878,55	1,225431126	0,326624853	1800	880	2.5	2700	1	0,017905103	0,017905103	1,1	0,020025487	0,040050974	32	0,33312513	2,665001041	47	59,49367089	3,914220279	3,914220279	1	3,03030303	0,083281283	0,083281283	27,32125755	27,32125755	28,32125755	0,507095032	0,507095032	0,581303352	0,581303352	1,581303352	0,028313399	0,028313399	2,665001041	2,681303352	0,068364373	4,461366285	0,008977289	0,113663618	0,877359093	0,151645656	0,264108944	0,186707619	0,549183437	-3,95	0,36	-3,63	0,68	Sufficient Capacity	Insufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_135	CW_135	CW3MF01_5	CW3MF01_5_June_2025	CW3MF01_5_June_2025	135	S9066	515F806R	150	65	4,5	14318701-002	Wetland	CW_3	Section_1	MF01	CW3S1-1	CW_3_Section_1	CW_3_MF01	2025-06-16	19/06/2025	Summer	0.15-0.30	T5	T5_MF01	T5_0.15-0.30	5	CW3_MF01	no	67	NA	1,4	2,89	21,1	-88	7,08	744	1	0,01	12	12	400	0,153629497	0,5	0,000195355	200	0,079118395	100	0,039559198	62	0,024526702	162		765,50	0,23	540	0,202231411	500	0,187251307	0,11	4,04757E-05	0,01	3,7611E-06	0,005	1,865E-06	0,001	3,70308E-07	0,001	3,70308E-07	0,001	3,65884E-07	0,002	7,31768E-07	500,13	0,13	0,187299247	4,79401E-05	980	2,5	2.5	1000	17	0,30438675	0,30438675	4,5	0,081922447	0,163844894	6,6	0,068707058	0,549656465	72,4	91,64556962	6,029564855	6,029564855	72,4	91,64556962	6,029564855	6,029564855	42,08636269	42,08636269	59,08636269	1,057947407	1,057947407	42,08636269	42,08636269	59,08636269	1,057947407	1,057947407	0,549656465	63,58636269	1,221792301	7,251357156	0,022595066	0,145896469	0,831508465	7,251357156	0,022595066	0,145896469	0,831508465	-6,82	-6,82	-6,82	-6,82	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
CW_136	CW_136	CW3MF02_5	CW3MF02_5_June_2025	CW3MF02_5_June_2025	136	S9067	515F806R	150	65	3,1	14318701-003	Wetland	CW_3	Section_1	MF02	CW3S1-3-4	CW_3_Section_1	CW_3_MF02	2025-06-16	19/06/2025	Summer	0.60-0.80	T5	T5_MF02	T5_0.60-0.80	5	CW3_MF02	no	72	NA	0,74	0,61	21,8	-56	7,09	812	2	0,01	9,7	10	640	0,245807195	25	0,009767745	440	0,174060469	150	0,059338796	83	0,032834134	233		1338,00	0,43	1800	0,674104705	4100	1,535460716	4	0,001471844	340	0,12787757	64	0,023871977	40	0,014812321	2,1	0,000777647	0,38	0,000139036	0,37	0,000135377	4550,85	450,85	1,704546488	0,169085772	2900	870	2.5	3800	0,02	0,000358102	0,000358102	0,9	0,016384489	0,032768979	42	0,437226733	3,497813866	37	46,83544304	3,081407454	3,081407454	37	46,83544304	3,081407454	3,081407454	21,50822403	21,50822403	21,52822403	0,385465068	0,385465068	21,50822403	21,50822403	21,52822403	0,385465068	0,385465068	3,497813866	22,42822403	0,418234046	3,4996415	0,009363524	0,110144158	0,880492317	3,4996415	0,009363524	0,110144158	0,880492317	-2,40	-2,40	-2,23	-2,23	Sufficient Capacity	Sufficient Capacity	Sulfate Dominant electron acceptor	Sulfate Dominant electron acceptor
