SampleID	Sample_ID	Sample_Names	Orvion_Sample_Names	CW_Section	CW_Number	CW_Number_Section	CW_Number_MF_number	MF_number	Wetland_Sample	Linked_redox_Sensor	Sample_depth	Sample_depth_information	Primerpairname	Short_Name	Sample_or_Control	Timepoint	Timepoint_Sample_depth_information	Sampling_Date	Season_Meterological	Filtration_Volume_ml	Elution_Volume_ul	DNA_concentration	Order_Treatment	sample_nr	obs_well	date	DOC	TOC	benzene_ug_l	benzene_mmol_e_l	toluene_ug_l	toluene_mmol_e_l	ethylbenzene_ug_l	ethylbenzene_mmol_e_l	o_xylene_ug_l	o_xylene_mmol_e_l	pm_xylene_ug_l	pm_xylene_mmol_e_l	xylene_ug_l	xylene_mmol_e_l	concentration_BTEX_ug_l	concentration_BTEX_mmol_e_l	naphthalene_VOC_ug_l	naphthalene_VOC_mmol_e_l	phenol	m_cresol	o_cresol	p_cresol	cresol	2_ethylphenol	3_ethylphenol	24_dimethylphenol	25_dimethylphenol	3,5+2,3-dimethylphenol+4-ethylphenol	26_dimethylphenol	34_dimethylphenol	c2_alkylphenols_total	235_trimethylphenol	345_trimethylphenol	2_isopropylphenol	c3_alkylphenols_total	thymol	p_[tert]butylphenol	c4_alkylphenols_total	naphthalene_PAH_ug_l	acenaphthylene_ug_l	acenaphthene_ug_l	fluorene_ug_l	phenanthrene_ug_l	anthracene_ug_l	fluoranthene_ug_l	pyrene_ug_l	naphthalene_PAH_mmol_e_l	acenaphthylene_mmol_e_l	acenaphthene_mmol_e_l	fluorene_mmol_e_l	phenanthrene_mmol_e_l	anthracene_mmol_e_l	fluoranthene_mmol_e_l	pyrene_mmol_e_l	benzo[a]anthracene	chrysene	benzo[b]fluoranthene	benzo[k]fluoranthene	benzo[a]pyrene		dibenz[a,h]anthracene	benzo[ghi]perylene	indeno[1,2,3-cd]pyrene	Sum_water_soluble_PAHs_ug_l	Sum_water_soluble_PAHs_no_napthalene_ug_l	Sum_water_soluble_PAHs_mmol_e_l	Sum_water_soluble_PAHs_no_napthalene_mmol_e_l	PAH_total_16_ug	fraction_C10-C12	fraction_C12-C22	fraction_C22-C30	fraction_C30-C40	total_C10-C40	Electron_Donor_Load	Total_Electron_Acceptor_Capacity	chloride_mg_l	nitrite_mg_l	nitrite_N_mg_l	nitrate_mg_l	iron2_precipated_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_Influent	iron2_precipated_due_to_sulfate_reduction_no_negative_values_mg_l_Sulfate_relative_To_Influent	iron2_mg_l	iron2_measured_mmoles_l	iron2_measured_electron_acceptor_capacity_mmol_e	total_iron2_mg_l_Sulfate_relative_To_Influent	iron2_total_mmoles_l__Sulfate_relative_To_Influent	iron2_total_electron_acceptor_capacity_mmol_e__Sulfate_relative_To_Influent	iron2_precipated_due_to_sulfate_reduction_mg_l_Sulfate_relative_To_1D_Flow	iron2_precipated_due_to_sulfate_reduction_no_negative_values_mg_l_Sulfate_relative_To_1D_Flow	total_iron2_mg_l_Sulfate_relative_To_1D_Flow	iron2_total_mmoles_l__Sulfate_relative_To_1D_Flow	iron2_total_electron_acceptor_capacity_mmol_e__Sulfate_relative_To_1D_Flow	manganese2_mg_l	manganese2_mmoles_l	manganese2_electron_acceptor_capacity_mmol_e_l	Ratio_iron2_manganese2_in_mmoles_l	Ratio_iron2_to_manganese2_in_mmoles_e_l	combined_total_reduced_metals_mg_l	combined_total_reduced_metals_mmol_e_l	cyanide_total	phosphorus_total	nitrate_consumption_relative_to_influent	nitrate_N_mg_l	nitrate_mmoles_l	nitrate_electron_acceptor_capacity_mmol_e	sulfate_consumption_relative_to_influent	sulfate_consumption_percentage_relative_to_influent	sulfate_consumption_relative_to_influent_mmols_e_l	sulfate_consumption_1D_flow_mg_l	sulfate_consumption_percentage_1D_flow_relative_to_previous_sample	sulfate_consumption_1D_flow_mmols_e_l	sulfate_consumption_1D_flow_mmols_e_l_no_negatives	sulfate_mg_l	sulfate_mmoles_l	sulfate_electron_acceptor_capacity_mmol_e	combined_remaining_soluble_electron_acceptor_capacity	total_electron_acceptor_capacity_consumed_mmol_e_l_relative_To_Influent	electron_acceptor_relative_contribution_manganse_Sulfate_relative_To_Influent	electron_acceptor_relative_contribution_iron_Sulfate_relative_To_Influent	electron_acceptor_relative_contribution_sulfate_Sulfate_relative_To_Influent	total_electron_acceptor_capacity_consumed_mmols_e_l_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_manganse_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_iron_Sulfate_relative_To_1D_Flow	electron_acceptor_relative_contribution_sulfate_Sulfate_relative_To_1D_Flow	oxygen	temperature	redoxpot	pH	EGV3	Frontpump_flowrate		electron_acceptor_donor_balance_BTEXN_minus_total_e_acceptors_consumed_relative_to_influent	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_influent	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_1D_flow	electron_acceptor_donor_balance_BTXN_PAH_e_acceptors_consumed_relative_to_1D_flow
CW_125	CW_125	CW1MF05_5_June_2025	S9056	Section_2	CW_1	CW_1_Section_2	CW_1_MF05	MF05	Wetland	CW1S2-1	0.15-0.30	0.15-0.30	515F806R	CW1MF05_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	7,2	125	14316880-003	CW1_MF05	17/06/2025	13	12	490	0,188196134	1	0,00039071	250	0,098897994	72	0,028482622	54	0,021361967	126		873,00	0,29	2000	0,749005227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2100	0,74	0,18	0,09	0,08	0,01	0,01	0,002	0,786455489	0,000272291	6,76999E-05	3,357E-05	2,96246E-05	3,70308E-06	3,65884E-06	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2101,112	1,112	0,786866768	0,000411279	2100	2900	70	2.5	2.5	3000	2.973		68	0.03	0.01	0.8	45,63231314	45,63231314	12	0,214861235	0,214861235	57,63231314	1,0319125	1,0319125	11,91671872	11,91671872	23,91671872	0,428231311	0,428231311	3	0,054614965	0,109229929	18,89431788	9,44715894	60,63231314	1,141142429	NA	1.2	10,58823529	0,18	0,002903226	0,014516129	78,5	99,37	6,537580679	20,5	97,62	1,707266292	1,707266292	0,5	0,00520508	0,041640641	0,05615677	7,68	0,014225012	0,13438595	0,851389038	2,24	19,07720669	4,866066257	76,05672705	2.9	21.8	-58	6.88	955	0.2	0.01	-6,64	-6,64	-1,21	-1,21
CW_126	CW_126	CW1MF06_5_June_2025	S9057	Section_2	CW_1	CW_1_Section_2	CW_1_MF06	MF06	Wetland	CW1S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW1MF06_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	3,8	126	14316880-004	CW1_MF06	17/06/2025	11	12	640	0,245807195	1	0,00039071	550	0,217575586	120	0,047471037	63	0,024922294	183		1380,00	0,46	1900	0,711554966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1900	2	200	41	15	1,5	0,05	0,02	0,711554966	0,000735922	0,0752221	0,015292985	0,00555462	0,000555462	1,82942E-05	7,31768E-06	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2159,57	259,57	0,808941668	0,097386701	2100	3200	1100	2.5	2.5	4300	3.480		69	0.03	0.01	0.075	24,99604414	24,99604414	0,8	0,014324082	0,014324082	25,79604414	0,461880826	0,461880826	13,95128045	13,95128045	14,75128045	0,264123195	0,264123195	1,1	0,020025487	0,040050974	23,06464889	11,53232445	26,89604414	0,5019318	NA	0.96	1	0,017	0,000274194	0,001370968	43	54,43	3,581095149	24	40,00	1,998750781	1,998750781	36	0,374765771	2,998126171	2,999497139	4,08	0,009809138	0,11312216	0,877068703	2,30	11,46903181	1,739135006	86,79183318	0.91	21.7	-5.9	7.15	994	0.2	0.01	-2,91	-2,81	-1,13	-1,03
CW_127	CW_127	CW1MF09_5_June_2025	S9058	Section_3	CW_1	CW_1_Section_3	CW_1_MF09	MF09	Wetland	CW1S3-1	0.15-0.30	0.15-0.30	515F806R	CW1MF09_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	5,8	127	14316880-005	CW1_MF09	17/06/2025	12	12	420	0,161310972	0,5	0,000195355	200	0,079118395	60	0,023735519	46	0,018197231	106		729,50	0,24	1200	0,449403136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1600	0,42	0,17	0,07	0,05	0,01	0,01	0,002	0,599204182	0,000154544	6,39388E-05	2,611E-05	1,85154E-05	3,70308E-06	3,65884E-06	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	1600,732	0,732	0,599475383	0,000271202	1600	1800	2.5	2.5	2.5	1800	2.330		69	0.03	0.01	0.075	45,63231314	45,63231314	13	0,232766338	0,232766338	58,63231314	1,049817603	1,049817603	0	0	13	0,232766338	0,232766338	4,1	0,074640451	0,149280903	14,06499535	7,032497676	62,73231314	1,199098506	NA	0.7	1	0,017	0,000274194	0,001370968	78,5	99,37	6,537580679	0	0,00	0	0	0,5	0,00520508	0,041640641	0,043011609	7,74	0,019295217	0,135693568	0,845011215	0,38	60,92606181	39,07393819	0	2.09	21.6	-1.7	6.98	1032	0.2	0.01	-7,05	-7,05	0,31	0,31
CW_128	CW_128	CW1MF10_5_June_2025	S9059	Section_3	CW_1	CW_1_Section_3	CW_1_MF10	MF10	Wetland	CW1S3-3-4	0.60-0.80	0.60-0.80	515F806R	CW1MF10_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	7,3	128	14316880-006	CW1_MF10	17/06/2025	11	12	630	0,241966458	2	0,00078142	560	0,221531506	160	0,063294716	85	0,033625318	245		1449,00	0,46	2700	1,011157057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2900	4	280	63	34	4,9	0,7	0,62	1,08605758	0,001471844	0,10531094	0,023498977	0,012590473	0,001814509	0,000256119	0,000226848	0,16	0,13	0,06	0,04	0,09		0,002	0,03	0,03	3287,22	387,22	1,23122729	0,14516971	3300	4400	1600	2.5	2.5	6000	4.749		71	0.03	0.01	0.075	18,02040391	18,02040391	0,02	0,000358102	0,000358102	18,04040391	0,323015289	0,323015289	-6,975640225		0,02	0,000358102	0,000358102	0,9	0,016384489	0,032768979	19,71469983	9,857349916	18,94040391	0,355784268	NA	0.66	1	0,017	0,000274194	0,001370968	31	39,24	2,581719758	-12	-33,33	-0,99937539		48	0,499687695	3,997501562	3,998872529	2,94	0,011155382	0,109962501	0,878882117	0,03	1,080994917	98,91900508	0	0.23	21.8	-51	7.08	890	0.2	0.01	-1,46	-1,32	1,44	1,59
CW_129	CW_129	CW2MF01_5_June_2025	S9060	Section_1	CW_2	CW_2_Section_1	CW_2_MF01	MF01	Wetland	CW2S1-1	0.15-0.30	0.15-0.30	515F806R	CW2MF01_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	6,9	129	14317805-003	CW2_MF01	18/06/2025	6,4	7	1	0,000384074	0,5	0,000195355	46	0,018197231	12	0,004747104	12	0,004747104	24		80,50	0,02	2100	0,786455489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3400	360	210	1,2	0,08	0,01	0,01	0,002	1,273308887	0,132465996	0,078983205	0,0004476	2,96246E-05	3,70308E-06	3,65884E-06	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	3971,302	571,302	1,485243406	0,211934519	3900	3300	930	2.5	2.5	4200	3.981		41	0.03	0.01	0.075	22,08952738	22,08952738	0,9	0,016114593	0,016114593	22,98952738	0,411629855	0,411629855	22,08952738	22,08952738	22,98952738	0,411629855	0,411629855	0,05	0,000910249	0,001820499	452,2165583	226,1082791	23,03952738	0,413450353	NA	1.3	1	0,017	0,000274194	0,001370968	38	48,10	3,164688736	38	48,10	3,164688736	3,164688736	41	0,426816573	3,414532584	3,415903552	3,58	0,000508784	0,115040205	0,884451011	3,58	11,50402051	0,050878369	88,44510113	1.89	22.8	-69	7.28	522	0.2	0.01	-2,77	-2,56	-2,77	-2,56
CW_130	CW_130	CW2MF02_5_June_2025	S9061	Section_1	CW_2	CW_2_Section_1	CW_2_MF02	MF02	Wetland	CW2S1-3-4	0.60-0.80	0.60-0.80	515F806R	CW2MF02_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	10,6	130	14317805-004	CW2_MF02	18/06/2025	3,9	4,7	3,7	0,001421073	0,41	0,000160191	10	0,00395592	5,8	0,002294433	5,2	0,002057078	11		25,11	0,01	39	0,014605602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,02	0,01	0,01	0,005	0,001	0,001	0,01	0,002	7,49005E-06	3,67961E-06	3,7611E-06	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-06	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,059	0,039	2,1927E-05	1,44369E-05	0,042	95	160	2.5	2.5	250	25		43	0.03	0.01	1.1	22,08952738	22,08952738	0,3	0,005371531	0,005371531	22,38952738	0,400886793	0,400886793	22,08952738	22,08952738	22,38952738	0,400886793	0,400886793	0,05	0,000910249	0,001820499	440,4142306	220,2071153	22,43952738	0,402707292	NA	0.34	14,11764706	0,24	0,003870968	0,019354839	38	48,10	3,164688736	38	48,10	3,164688736	3,164688736	41	0,426816573	3,414532584	3,433887423	3,57	0,000510316	0,112375186	0,887114498	3,57	11,23751862	0,051031587	88,71144979	0.98	23.8	-59	7.14	811	0.2	0.01	-3,55	-3,55	-3,55	-3,55
CW_131	CW_131	CW2MF05_5_June_2025	S9062	Section_2	CW_2	CW_2_Section_2	CW_2_MF05	MF05	Wetland	CW2S2-1	0.15-0.30	0.15-0.30	515F806R	CW2MF05_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	18,85	131	14317805-005	CW2_MF05	18/06/2025	15	16	3,2	0,001229036	0,02	7,8142E-06	1,1	0,000435151	2	0,000791184	1,3	0,00051427	3,3		7,74	0,00	6,6	0,002471717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,08	0,01	0,53	0,1	0,001	0,001	0,001	0,002	2,99602E-05	3,67961E-06	0,000199339	3,73E-05	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	0,725	0,645	0,000272117	0,000242156	0,72	2.5	2.5	2.5	2.5	5	8		45	0.03	0.01	0.075	27,9025609	27,9025609	12	0,214861235	0,214861235	39,9025609	0,714459461	0,714459461	5,813033521	5,813033521	17,81303352	0,318944199	0,318944199	5,2	0,094665938	0,189331877	7,547165038	3,773582519	45,1025609	0,903791338	NA	1.6	1	0,017	0,000274194	0,001370968	48	60,76	3,997501562	10	24,39	0,832812825	0,832812825	31	0,32271497	2,581719758	2,583090726	4,90	0,038628966	0,145769591	0,815601443	1,34	23,78247995	14,11777226	62,09974778	3.88	23.8	-78	7.15	625	0.1	0.01	-4,90	-4,90	-1,34	-1,34
CW_132	CW_132	CW2MF06_5_June_2025	S9063	Section_2	CW_2	CW_2_Section_2	CW_2_MF06	MF06	Wetland	CW2S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW2MF06_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	2,4	132	14317805-006	CW2_MF06	18/06/2025	6,1	7,2	83	0,031878121	0,5	0,000195355	100	0,039559198	26	0,010285391	19	0,007516248	45		231,50	0,07	680	0,254661777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1900	230	270	100	31	1,2	0,13	0,1	0,711554966	0,084631053	0,101549835	0,037299964	0,011479549	0,00044437	4,75649E-05	3,65884E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2532,43	632,43	0,94704389	0,235488924	2500	1200	640	2.5	2.5	1800	2.732		45	0.03	0.01	0.075	26,7399542	26,7399542	0,6	0,010743062	0,010743062	27,3399542	0,489524695	0,489524695	4,650426817	4,650426817	5,250426817	0,094009433	0,094009433	0,8	0,014563991	0,029127981	33,61198935	16,80599467	28,1399542	0,518652676	NA	0.53	1	0,017	0,000274194	0,001370968	46	58,23	3,830938996	8	19,51	0,66625026	0,66625026	33	0,34353529	2,748282324	2,749653291	4,35	0,006696716	0,112544977	0,880758307	0,79	11,90915893	3,689946274	84,40089479	0.98	22	-66	7.13	659	0.2	0.01	-4,02	-3,79	-0,46	-0,23
CW_133	CW_133	CW2MF09_5_June_2025	S9064	Section_3	CW_2	CW_2_Section_3	CW_2_MF09	MF09	Wetland	CW2S3-1	0.15-0.30	0.15-0.30	515F806R	CW2MF09_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	7,4	133	14317805-007	CW2_MF09	18/06/2025	11	11	310	0,11906286	0,5	0,000195355	180	0,071206556	56	0,022153151	56	0,022153151	112		605,50	0,19	860	0,322072248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2700	0,14	0,28	0,08	0,04	0,001	0,001	0,002	1,011157057	5,15146E-05	0,000105311	2,984E-05	1,48123E-05	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	2700,544	0,544	1,011360003	0,000202946	2700	1300	2.5	2.5	2.5	1400	3.306		61	0.03	0.01	0.075	45,63231314	45,63231314	15	0,268576544	0,268576544	60,63231314	1,085627809	1,085627809	17,72975224	17,72975224	32,72975224	0,586029583	0,586029583	4,2	0,07646095	0,152921901	14,19846085	7,099230423	64,83231314	1,23854971	NA	0.7	1	0,017	0,000274194	0,001370968	78,5	99,37	6,537580679	30,5	98,39	2,540079117	2,540079117	0,5	0,00520508	0,041640641	0,043011609	7,78	0,019665553	0,139610289	0,840724159	3,28	17,87203765	4,663631396	77,46433096	4.15	21.9	-37	7.12	1041	0.1	0.01	-7,26	-7,26	-2,77	-2,77
CW_134	CW_134	CW2MF10_5_June_2025	S9065	Section_3	CW_2	CW_2_Section_3	CW_2_MF10	MF10	Wetland	CW2S3-3-4	0.60-0.80	0.60-0.80	515F806R	CW2MF10_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	3,35	134	14317805-008	CW2_MF10	18/06/2025	6,2	7,2	170	0,065292536	0,5	0,000195355	170	0,067250636	28	0,011076575	30	0,011867759	58		401,50	0,13	1000	0,374502614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2400	390	320	130	37	1,4	0,1	0,05	0,898806273	0,143504829	0,12035536	0,048489953	0,013701397	0,000518431	3,65884E-05	1,82942E-05	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	3278,55	878,55	1,225431126	0,326624853	3300	1800	880	2.5	2.5	2700	3.702		46	0.03	0.01	0.8	27,32125755	27,32125755	1	0,017905103	0,017905103	28,32125755	0,507095032	0,507095032	0,581303352	0,581303352	1,581303352	0,028313399	0,028313399	1,1	0,020025487	0,040050974	25,32248193	12,66124096	29,42125755	0,547146006	NA	0.41	10,58823529	0,18	0,002903226	0,014516129	47	59,49	3,914220279	1	3,03	0,083281283	0,083281283	32	0,33312513	2,665001041	2,67951717	4,46	0,008977289	0,113663618	0,877359093	0,15	18,67076189	26,41089436	54,91834374	0.79	21.7	-52	7.05	606	NA	0.01	-3,95	-3,63	0,36	0,68
CW_135	CW_135	CW3MF01_5_June_2025	S9066	Section_1	CW_3	CW_3_Section_1	CW_3_MF01	MF01	Wetland	CW3S1-1	0.15-0.30	0.15-0.30	515F806R	CW3MF01_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	4,5	135	14318701-002	CW3_MF01	19/06/2025	12	12	400	0,153629497	0,5	0,000195355	200	0,079118395	100	0,039559198	62	0,024526702	162		765,50	0,23	540	0,202231411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	500	0,11	0,01	0,005	0,001	0,001	0,001	0,002	0,187251307	4,04757E-05	3,7611E-06	1,865E-06	3,70308E-07	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	500,13	0,13	0,187299247	4,79401E-05	500	980	2.5	2.5	2.5	1000	1.266		67	0.03	0.01	0.075	42,08636269	42,08636269	17	0,30438675	0,30438675	59,08636269	1,057947407	1,057947407	42,08636269	42,08636269	59,08636269	1,057947407	1,057947407	4,5	0,081922447	0,163844894	12,91401135	6,457005675	63,58636269	1,221792301	NA	1.4	1	0,017	0,000274194	0,001370968	72,4	91,65	6,029564855	72,4	91,65	6,029564855	6,029564855	6,6	0,068707058	0,549656465	0,551027432	7,25	0,022595066	0,145896469	0,831508465	7,25	14,58964694	2,2595066	83,15084646	2.89	21.1	-88	7.08	744	1	0.01	-6,82	-6,82	-6,82	-6,82
CW_136	CW_136	CW3MF02_5_June_2025	S9067	Section_1	CW_3	CW_3_Section_1	CW_3_MF02	MF02	Wetland	CW3S1-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF02_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	3,1	136	14318701-003	CW3_MF02	19/06/2025	9,7	10	640	0,245807195	25	0,009767745	440	0,174060469	150	0,059338796	83	0,032834134	233		1338,00	0,43	1800	0,674104705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4100	4	340	64	40	2,1	0,38	0,37	1,535460716	0,001471844	0,12787757	0,023871977	0,014812321	0,000777647	0,000139036	0,000135377	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	4550,85	450,85	1,704546488	0,169085772	4500	2900	870	2.5	2.5	3800	5.838		72	0.03	0.01	0.075	21,50822403	21,50822403	0,02	0,000358102	0,000358102	21,52822403	0,385465068	0,385465068	21,50822403	21,50822403	21,52822403	0,385465068	0,385465068	0,9	0,016384489	0,032768979	23,52621796	11,76310898	22,42822403	0,418234046	NA	0.74	1	0,017	0,000274194	0,001370968	37	46,84	3,081407454	37	46,84	3,081407454	3,081407454	42	0,437226733	3,497813866	3,499184834	3,50	0,009363524	0,110144158	0,880492317	3,50	11,01441584	0,936352444	88,04923172	0.61	21.8	-56	7.09	812	2	0.01	-2,40	-2,23	-2,40	-2,23
CW_137	CW_137	CW3MF05_5_June_2025	S9068	Section_2	CW_3	CW_3_Section_2	CW_3_MF05	MF05	Wetland	CW3S2-1	0.15-0.30	0.15-0.30	515F806R	CW3MF05_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	7,9	137	14318701-004	CW3_MF05	19/06/2025	0,7	1,6	0,02	7,68147E-06	0,02	7,8142E-06	0,3	0,000118678	0,01	3,95592E-06	0,02	7,91184E-06	0,21		0,79	0,00	5,8	0,002172115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,8	0,01	0,2	0,005	0,01	0,001	0,001	0,002	0,000299602	3,67961E-06	7,52221E-05	1,865E-06	3,70308E-06	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	1,029	0,229	0,00038554	8,59377E-05	1	2.5	2.5	2.5	2.5	5	2		67	0.03	0.01	0.075	4,650426817	4,650426817	1,5	0,026857654	0,026857654	6,150426817	0,110124025	0,110124025	-37,43593587		1,5	0,026857654	0,026857654	7,9	0,143819407	0,287638813	0,76571047	0,382855235	14,05042682	0,397762838	NA	0.015	1	0,017	0,000274194	0,001370968	8	10,13	0,66625026	-64,4	-975,76	-5,363314595		71	0,739121382	5,91297106	5,914342027	1,06	0,270333902	0,10349875	0,626167348	0,31	8,539890654	91,46010935	0	3.77	21.9	-2.8	708	1090	0.1	0.01	-1,06	-1,06	-0,31	-0,31
CW_138	CW_138	CW3MF06_5_June_2025	S9069	Section_2	CW_3	CW_3_Section_2	CW_3_MF06	MF06	Wetland	CW3S2-3-4	0.60-0.80	0.60-0.80	515F806R	CW3MF06_5	True Sample	T5	T5_0.60-0.80	2025-06-16	Summer	150	65	2	138	14318701-005	CW3_MF06	19/06/2025	8,1	8,4	580	0,22276277	33	0,012893423	500	0,197795988	170	0,067250636	110	0,043515117	280		1393,00	0,43	1800	0,674104705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3300	40	360	83	63	4,1	0,95	0,99	1,235858625	0,014718444	0,13539978	0,03095897	0,023329406	0,001518263	0,00034759	0,000362225	0,02	0,02	0,002	0,001	0,001		0,002	0,001	0,001	3852,04	552,04	1,442493302	0,206634677	3900	2900	1100	2.5	2.5	4100	5.293		75	0.03	0.01	0.075	20,92692067	20,92692067	0,02	0,000358102	0,000358102	20,94692067	0,375056771	0,375056771	-0,581303352		0,02	0,000358102	0,000358102	0,8	0,014563991	0,029127981	25,75233556	12,87616778	21,74692067	0,404184752	NA	0.73	1	0,017	0,000274194	0,001370968	36	45,57	2,998126171	-1	-2,38	-0,083281283		43	0,447636894	3,581095149	3,582466117	3,40	0,008561234	0,11023589	0,881202876	0,03	1,214478225	98,78552177	0	0.18	21.9	-25	7.16	1036	0.2	0.01	-2,29	-2,09	1,08	1,28
CW_139	CW_139	CW3MF09_5_June_2025	S9070	Section_3	CW_3	CW_3_Section_3	CW_3_MF09	MF09	Wetland	CW3S3-1	0.15-0.30	0.15-0.30	515F806R	CW3MF09_5	True Sample	T5	T5_0.15-0.30	2025-06-16	Summer	150	65	11,4	139	14318701-006	CW3_MF09	19/06/2025	17	18	180	0,069133274	0,1	3,9071E-05	42	0,016614863	26	0,010285391	13	0,005142696	39		261,70	0,09	28	0,010486073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32	0,33	0,7	0,16	0,06	0,001	0,001	0,002	0,011984084	0,000121427	0,000263277	5,96799E-05	2,22185E-05	3,70308E-07	3,65884E-07	7,31768E-07	0,001	0,001	0,002	0,001	0,001		0,002	0,001	0,001	33,254	1,254	0,012452155	0,000468071	33	55	2.5	2.5	2.5	65	295		61	0.03	0.01	0.075	45,63231314	45,63231314	18	0,322291853	0,322291853	63,63231314	1,139343118	1,139343118	40,98188632	40,98188632	58,98188632	1,056076747	1,056076747	5,3	0,096486437	0,192972875	11,80832405	5,904162025	68,93231314	1,332315993	NA	1.7	1	0,017	0,000274194	0,001370968	78,5	99,37	6,537580679	70,5	99,30	5,871330418	5,871330418	0,5	0,00520508	0,041640641	0,043011609	7,87	0,024520382	0,14477231	0,830707308	7,12	14,83174692	2,710148524	82,45810456	5.21	20.8	-44	6.92	1025	0.1	0.01	-7,77	-7,77	-7,02	-7,02
