nrow	ptw
1570	ko00670
1734	ko00670
1737	ko00670
3196	ko00670
7812	ko00670
10637	ko00670
11242	ko00670
12822	ko00670
12823	ko00670
13350	ko00670
13402	ko00670
13410	ko00670
17636	ko00670
17637	ko00670
17638	ko00670
18594	ko00670
18595	ko00670
18596	ko00670
17	ko00680
23	ko00680
55	ko00680
88	ko00680
113	ko00680
114	ko00680
115	ko00680
116	ko00680
117	ko00680
118	ko00680
119	ko00680
138	ko00680
154	ko00680
155	ko00680
156	ko00680
157	ko00680
173	ko00680
174	ko00680
175	ko00680
176	ko00680
177	ko00680
178	ko00680
179	ko00680
180	ko00680
181	ko00680
182	ko00680
183	ko00680
184	ko00680
185	ko00680
283	ko00680
285	ko00680
286	ko00680
346	ko00680
347	ko00680
348	ko00680
349	ko00680
381	ko00680
382	ko00680
383	ko00680
384	ko00680
505	ko00680
506	ko00680
507	ko00680
508	ko00680
509	ko00680
510	ko00680
511	ko00680
512	ko00680
526	ko00680
548	ko00680
592	ko00680
735	ko00680
736	ko00680
752	ko00680
765	ko00680
818	ko00680
825	ko00680
901	ko00680
954	ko00680
962	ko00680
969	ko00680
1361	ko00680
1441	ko00680
1462	ko00680
1463	ko00680
1464	ko00680
1520	ko00680
1647	ko00680
1698	ko00680
1980	ko00680
2220	ko00680
3125	ko00680
3126	ko00680
3127	ko00680
3132	ko00680
3155	ko00680
3156	ko00680
3567	ko00680
3763	ko00680
4179	ko00680
4959	ko00680
5511	ko00680
5567	ko00680
5606	ko00680
6473	ko00680
6629	ko00680
6701	ko00680
7621	ko00680
7622	ko00680
7625	ko00680
7787	ko00680
7788	ko00680
8202	ko00680
8208	ko00680
8209	ko00680
9225	ko00680
10189	ko00680
10190	ko00680
10408	ko00680
10409	ko00680
10410	ko00680
10441	ko00680
10442	ko00680
10671	ko00680
10719	ko00680
10720	ko00680
10987	ko00680
10990	ko00680
11100	ko00680
11234	ko00680
11235	ko00680
11236	ko00680
11686	ko00680
12471	ko00680
13201	ko00680
13225	ko00680
13243	ko00680
13354	ko00680
13440	ko00680
13441	ko00680
13478	ko00680
13491	ko00680
13492	ko00680
13493	ko00680
13494	ko00680
13495	ko00680
13537	ko00680
13538	ko00680
13539	ko00680
14238	ko00680
14239	ko00680
14317	ko00680
14523	ko00680
14524	ko00680
14918	ko00680
14919	ko00680
14920	ko00680
15426	ko00680
15427	ko00680
15428	ko00680
15429	ko00680
15430	ko00680
15431	ko00680
15445	ko00680
15446	ko00680
15447	ko00680
15448	ko00680
15522	ko00680
15523	ko00680
15524	ko00680
15525	ko00680
15526	ko00680
15527	ko00680
15528	ko00680
15573	ko00680
15574	ko00680
15638	ko00680
16055	ko00680
16056	ko00680
16254	ko00680
16255	ko00680
16256	ko00680
16285	ko00680
17350	ko00680
17969	ko00680
18744	ko00680
19995	ko00680
20907	ko00680
20908	ko00680
20909	ko00680
20910	ko00680
20911	ko00680
20912	ko00680
20913	ko00680
21121	ko00680
21295	ko00680
21296	ko00680
21297	ko00680
21328	ko00680
21329	ko00680
23	ko00710
24	ko00710
25	ko00710
27	ko00710
28	ko00710
49	ko00710
126	ko00710
140	ko00710
539	ko00710
721	ko00710
757	ko00710
827	ko00710
900	ko00710
969	ko00710
982	ko00710
1441	ko00710
1446	ko00710
1447	ko00710
1451	ko00710
1461	ko00710
1463	ko00710
1464	ko00710
1602	ko00710
1618	ko00710
1621	ko00710
1622	ko00710
2220	ko00710
3567	ko00710
3763	ko00710
4958	ko00710
10673	ko00710
10990	ko00710
11100	ko00710
13655	ko00710
13831	ko00710
13832	ko00710
23	ko00720
30	ko00720
154	ko00720
155	ko00720
156	ko00720
157	ko00720
158	ko00720
159	ko00720
160	ko00720
161	ko00720
175	ko00720
177	ko00720
178	ko00720
179	ko00720
214	ko00720
215	ko00720
216	ko00720
217	ko00720
219	ko00720
220	ko00720
221	ko00720
222	ko00720
265	ko00720
548	ko00720
549	ko00720
825	ko00720
900	ko00720
901	ko00720
1353	ko00720
1441	ko00720
1485	ko00720
1509	ko00720
1510	ko00720
1511	ko00720
1512	ko00720
1513	ko00720
1514	ko00720
1659	ko00720
1660	ko00720
1661	ko00720
1698	ko00720
1703	ko00720
1704	ko00720
1737	ko00720
1754	ko00720
1755	ko00720
1756	ko00720
1757	ko00720
1758	ko00720
1759	ko00720
1760	ko00720
1937	ko00720
3464	ko00720
4959	ko00720
5236	ko00720
8208	ko00720
9201	ko00720
13201	ko00720
13549	ko00720
13827	ko00720
13842	ko00720
13843	ko00720
13844	ko00720
13845	ko00720
13846	ko00720
13847	ko00720
13848	ko00720
13849	ko00720
13908	ko00720
14312	ko00720
14313	ko00720
14314	ko00720
14315	ko00720
14316	ko00720
14317	ko00720
14318	ko00720
14319	ko00720
14331	ko00720
14332	ko00720
14333	ko00720
14334	ko00720
14347	ko00720
14525	ko00720
14526	ko00720
14527	ko00720
14528	ko00720
14529	ko00720
17283	ko00720
17284	ko00720
17603	ko00720
17604	ko00720
17605	ko00720
17606	ko00720
17607	ko00720
17640	ko00720
17641	ko00720
17649	ko00720
17650	ko00720
17651	ko00720
17652	ko00720
17904	ko00720
17905	ko00720
17906	ko00720
697	ko00730
779	ko00730
780	ko00730
838	ko00730
840	ko00730
845	ko00730
848	ko00730
960	ko00730
961	ko00730
1496	ko00730
2889	ko00730
2890	ko00730
2891	ko00730
2892	ko00730
2893	ko00730
2894	ko00730
2896	ko00730
3434	ko00730
4185	ko00730
4966	ko00730
6487	ko00730
6508	ko00730
6804	ko00730
10284	ko00730
10285	ko00730
13564	ko00730
13565	ko00730
13772	ko00730
17351	ko00730
19836	ko00730
19837	ko00730
20132	ko00730
20133	ko00730
21506	ko00730
78	ko00740
267	ko00740
421	ko00740
701	ko00740
702	ko00740
763	ko00740
852	ko00740
961	ko00740
975	ko00740
1359	ko00740
1360	ko00740
1370	ko00740
2605	ko00740
3514	ko00740
4410	ko00740
5004	ko00740
5519	ko00740
7276	ko00740
7624	ko00740
8968	ko00740
11207	ko00740
11208	ko00740
13757	ko00740
13772	ko00740
13788	ko00740
14023	ko00740
14024	ko00740
14025	ko00740
14026	ko00740
14027	ko00740
14540	ko00740
16163	ko00740
17526	ko00740
18285	ko00740
18286	ko00740
19093	ko00740
19802	ko00740
19803	ko00740
19804	ko00740
19825	ko00740
19987	ko00740
19988	ko00740
21209	ko00740
21210	ko00740
92	ko00750
146	ko00750
245	ko00750
736	ko00750
770	ko00750
1559	ko00750
3202	ko00750
3203	ko00750
3204	ko00750
4936	ko00750
5781	ko00750
7301	ko00750
8199	ko00750
12679	ko00750
17145	ko00750
17654	ko00750
17655	ko00750
17656	ko00750
17657	ko00750
17658	ko00750
17659	ko00750
17660	ko00750
17661	ko00750
127	ko00760
146	ko00760
248	ko00760
287	ko00760
288	ko00760
289	ko00760
290	ko00760
470	ko00760
673	ko00760
677	ko00760
760	ko00760
851	ko00760
865	ko00760
964	ko00760
1112	ko00760
1113	ko00760
1115	ko00760
1306	ko00760
1370	ko00760
1614	ko00760
1717	ko00760
1747	ko00760
3159	ko00760
3194	ko00760
3247	ko00760
3469	ko00760
3470	ko00760
3509	ko00760
3510	ko00760
3513	ko00760
4456	ko00760
5776	ko00760
5777	ko00760
6548	ko00760
7804	ko00760
7847	ko00760
8210	ko00760
8239	ko00760
10001	ko00760
10584	ko00760
11206	ko00760
12940	ko00760
13407	ko00760
14272	ko00760
14645	ko00760
14646	ko00760
14647	ko00760
17102	ko00760
17103	ko00760
17104	ko00760
17226	ko00760
17227	ko00760
17349	ko00760
17597	ko00760
17598	ko00760
18203	ko00760
18204	ko00760
18205	ko00760
18206	ko00760
18207	ko00760
18208	ko00760
18209	ko00760
18598	ko00760
18651	ko00760
18736	ko00760
18767	ko00760
18768	ko00760
18769	ko00760
18775	ko00760
18839	ko00760
18919	ko00760
18929	ko00760
19102	ko00760
19105	ko00760
19116	ko00760
19117	ko00760
19118	ko00760
19119	ko00760
19392	ko00760
19393	ko00760
19394	ko00760
19395	ko00760
19396	ko00760
19397	ko00760
19398	ko00760
19399	ko00760
19400	ko00760
19401	ko00760
19822	ko00760
51	ko00770
74	ko00770
186	ko00770
532	ko00770
733	ko00770
761	ko00770
769	ko00770
853	ko00770
892	ko00770
1297	ko00770
1328	ko00770
1370	ko00770
1425	ko00770
1444	ko00770
1487	ko00770
1488	ko00770
1519	ko00770
1719	ko00770
1723	ko00770
1744	ko00770
1978	ko00770
2093	ko00770
3255	ko00770
4456	ko00770
5700	ko00770
6541	ko00770
7600	ko00770
8200	ko00770
9174	ko00770
9214	ko00770
10717	ko00770
12470	ko00770
13212	ko00770
16797	ko00770
16798	ko00770
17969	ko00770
17985	ko00770
20804	ko00770
56	ko00780
187	ko00780
567	ko00780
572	ko00780
738	ko00780
904	ko00780
1301	ko00780
1707	ko00780
1735	ko00780
1741	ko00780
1744	ko00780
1946	ko00780
1947	ko00780
2147	ko00780
3254	ko00780
7871	ko00780
8952	ko00780
9280	ko00780
15857	ko00780
18511	ko00780
18512	ko00780
18513	ko00780
18514	ko00780
3374	ko00785
3526	ko00785
3527	ko00785
9594	ko00785
11	ko00790
69	ko00790
76	ko00790
257	ko00790
276	ko00790
318	ko00790
436	ko00790
437	ko00790
438	ko00790
704	ko00790
849	ko00790
960	ko00790
994	ko00790
1175	ko00790
1357	ko00790
1359	ko00790
1472	ko00790
1498	ko00790
1499	ko00790
1550	ko00790
1563	ko00790
1730	ko00790
2390	ko00790
3080	ko00790
3365	ko00790
3367	ko00790
3368	ko00790
3369	ko00790
3477	ko00790
3478	ko00790
3557	ko00790
3836	ko00790
6438	ko00790
6456	ko00790
6479	ko00790
6543	ko00790
6698	ko00790
6699	ko00790
7134	ko00790
7833	ko00790
8512	ko00790
8951	ko00790
9230	ko00790
9515	ko00790
11209	ko00790
13230	ko00790
13350	ko00790
13351	ko00790
13352	ko00790
13353	ko00790
13362	ko00790
13410	ko00790
14023	ko00790
14664	ko00790
14916	ko00790
15025	ko00790
16466	ko00790
16565	ko00790
16566	ko00790
16819	ko00790
17555	ko00790
17636	ko00790
17637	ko00790
17638	ko00790
17869	ko00790
17870	ko00790
17898	ko00790
17992	ko00790
18594	ko00790
18595	ko00790
18596	ko00790
18914	ko00790
19404	ko00790
19907	ko00790
20055	ko00790
20925	ko00790
20926	ko00790
20927	ko00790
20928	ko00790
21207	ko00790
1293	ko00791
1294	ko00791
1295	ko00791
1296	ko00791
1321	ko00791
1740	ko00791
3120	ko00791
3121	ko00791
5026	ko00791
5607	ko00791
8226	ko00791
13460	ko00791
13915	ko00791
18786	ko00791
20459	ko00791
1	ko00830
58	ko00830
113	ko00830
146	ko00830
451	ko00830
597	ko00830
618	ko00830
6802	ko00830
6960	ko00830
6961	ko00830
6963	ko00830
6964	ko00830
6965	ko00830
6972	ko00830
6976	ko00830
6977	ko00830
6989	ko00830
9010	ko00830
10609	ko00830
10610	ko00830
10611	ko00830
10612	ko00830
10613	ko00830
10614	ko00830
10615	ko00830
10616	ko00830
10617	ko00830
10618	ko00830
10619	ko00830
10620	ko00830
10621	ko00830
12113	ko00830
12114	ko00830
12791	ko00830
13363	ko00830
13364	ko00830
13365	ko00830
13392	ko00830
15019	ko00830
16758	ko00830
16762	ko00830
16764	ko00830
16765	ko00830
16766	ko00830
16784	ko00830
16793	ko00830
16794	ko00830
16795	ko00830
17025	ko00830
193	ko00860
197	ko00860
206	ko00860
207	ko00860
208	ko00860
378	ko00860
446	ko00860
516	ko00860
521	ko00860
564	ko00860
618	ko00860
678	ko00860
706	ko00860
1071	ko00860
1445	ko00860
1529	ko00860
1546	ko00860
1571	ko00860
1586	ko00860
1593	ko00860
1657	ko00860
1690	ko00860
1965	ko00860
1966	ko00860
1967	ko00860
1968	ko00860
2001	ko00860
2002	ko00860
2003	ko00860
2004	ko00860
2005	ko00860
2006	ko00860
2007	ko00860
2008	ko00860
2009	ko00860
2010	ko00860
2034	ko00860
2036	ko00860
2078	ko00860
2079	ko00860
2080	ko00860
2266	ko00860
2269	ko00860
2270	ko00860
3130	ko00860
3134	ko00860
3137	ko00860
3138	ko00860
3139	ko00860
3161	ko00860
3324	ko00860
3520	ko00860
3521	ko00860
3754	ko00860
3756	ko00860
3757	ko00860
3758	ko00860
3759	ko00860
3760	ko00860
3761	ko00860
3762	ko00860
4411	ko00860
5004	ko00860
5005	ko00860
5006	ko00860
5007	ko00860
5516	ko00860
5519	ko00860
5539	ko00860
5540	ko00860
5612	ko00860
6702	ko00860
6769	ko00860
7627	ko00860
7628	ko00860
7629	ko00860
7784	ko00860
9371	ko00860
9372	ko00860
10424	ko00860
10792	ko00860
10793	ko00860
10794	ko00860
10795	ko00860
10796	ko00860
12503	ko00860
12958	ko00860
12959	ko00860
12960	ko00860
12961	ko00860
12962	ko00860
12963	ko00860
13014	ko00860
13015	ko00860
13016	ko00860
13017	ko00860
13018	ko00860
13019	ko00860
13020	ko00860
13038	ko00860
13199	ko00860
13574	ko00860
14105	ko00860
15915	ko00860
17084	ko00860
18072	ko00860
18091	ko00860
18239	ko00860
18663	ko00860
19982	ko00860
20144	ko00860
20214	ko00860
20316	ko00860
20377	ko00860
20378	ko00860
20476	ko00860
20477	ko00860
20478	ko00860
20527	ko00860
20837	ko00860
20838	ko00860
20839	ko00860
21048	ko00860
21049	ko00860
21050	ko00860
21132	ko00860
21152	ko00860
21365	ko00860
20	ko00900
52	ko00900
94	ko00900
514	ko00900
549	ko00900
696	ko00900
703	ko00900
712	ko00900
713	ko00900
714	ko00900
771	ko00900
819	ko00900
837	ko00900
886	ko00900
1443	ko00900
1479	ko00900
1496	ko00900
1591	ko00900
1637	ko00900
2296	ko00900
3256	ko00900
3257	ko00900
4991	ko00900
4992	ko00900
5520	ko00900
5552	ko00900
5553	ko00900
5593	ko00900
6540	ko00900
8176	ko00900
10424	ko00900
11233	ko00900
11953	ko00900
11954	ko00900
11955	ko00900
11956	ko00900
12182	ko00900
12702	ko00900
13200	ko00900
13202	ko00900
13477	ko00900
13626	ko00900
15077	ko00900
15164	ko00900
15165	ko00900
15166	ko00900
15167	ko00900
15168	ko00900
15169	ko00900
17016	ko00900
17736	ko00900
17737	ko00900
18195	ko00900
20170	ko00900
20175	ko00900
20176	ko00900
20177	ko00900
21602	ko00900
1439	ko00901
1579	ko00901
7758	ko00901
12141	ko00901
12142	ko00901
12143	ko00901
12144	ko00901
12145	ko00901
12146	ko00901
12147	ko00901
19964	ko00901
20724	ko00901
20725	ko00901
21142	ko00901
21249	ko00901
21250	ko00901
21251	ko00901
21252	ko00901
5156	ko00902
6934	ko00902
6935	ko00902
6936	ko00902
6937	ko00902
11918	ko00902
12820	ko00902
14381	ko00902
14382	ko00902
14383	ko00902
14384	ko00902
14385	ko00902
14386	ko00902
14387	ko00902
14388	ko00902
14389	ko00902
14390	ko00902
14391	ko00902
14392	ko00902
14393	ko00902
14394	ko00902
17182	ko00902
19089	ko00902
19917	ko00902
19924	ko00902
19993	ko00902
20752	ko00902
20753	ko00902
20875	ko00902
20876	ko00902
21031	ko00902
120	ko00903
1523	ko00903
1601	ko00903
1639	ko00903
6934	ko00903
6935	ko00903
10010	ko00903
11917	ko00903
14100	ko00903
14101	ko00903
14102	ko00903
14103	ko00903
3837	ko00904
3838	ko00904
3839	ko00904
3840	ko00904
3841	ko00904
3842	ko00904
4942	ko00904
12352	ko00904
12353	ko00904
12354	ko00904
12355	ko00904
12356	ko00904
12357	ko00904
12358	ko00904
12359	ko00904
12360	ko00904
12361	ko00904
12362	ko00904
12363	ko00904
12364	ko00904
12502	ko00904
13448	ko00904
13449	ko00904
13450	ko00904
13451	ko00904
13452	ko00904
13453	ko00904
13454	ko00904
13455	ko00904
13456	ko00904
13457	ko00904
13458	ko00904
13459	ko00904
15354	ko00904
15355	ko00904
15356	ko00904
15357	ko00904
15358	ko00904
17035	ko00904
17056	ko00904
17187	ko00904
18522	ko00904
19459	ko00904
19460	ko00904
19461	ko00904
19462	ko00904
19463	ko00904
19464	ko00904
19465	ko00904
19466	ko00904
19602	ko00904
20193	ko00904
20194	ko00904
20564	ko00904
21441	ko00904
21442	ko00904
21443	ko00904
21444	ko00904
21445	ko00904
21446	ko00904
21447	ko00904
9081	ko00905
9082	ko00905
9083	ko00905
9084	ko00905
9085	ko00905
12086	ko00905
12087	ko00905
12088	ko00905
12089	ko00905
14924	ko00905
19568	ko00905
450	ko00906
2068	ko00906
2069	ko00906
2070	ko00906
2071	ko00906
6006	ko00906
6007	ko00906
9325	ko00906
9326	ko00906
9327	ko00906
9328	ko00906
9329	ko00906
9330	ko00906
9331	ko00906
9332	ko00906
9333	ko00906
9334	ko00906
9335	ko00906
9336	ko00906
9337	ko00906
9368	ko00906
9516	ko00906
9692	ko00906
9693	ko00906
9694	ko00906
9695	ko00906
9696	ko00906
13965	ko00906
13966	ko00906
13967	ko00906
13968	ko00906
13969	ko00906
13970	ko00906
13977	ko00906
13978	ko00906
15029	ko00906
15030	ko00906
15031	ko00906
15032	ko00906
15033	ko00906
16893	ko00906
16915	ko00906
16916	ko00906
16985	ko00906
16986	ko00906
16987	ko00906
21307	ko00906
21315	ko00906
249	ko00908
700	ko00908
10193	ko00908
10236	ko00908
12911	ko00908
12912	ko00908
12913	ko00908
12914	ko00908
447	ko00909
709	ko00909
5614	ko00909
9641	ko00909
9672	ko00909
11701	ko00909
11702	ko00909
12094	ko00909
13584	ko00909
13585	ko00909
13586	ko00909
13587	ko00909
13588	ko00909
13589	ko00909
13590	ko00909
13591	ko00909
13592	ko00909
13593	ko00909
13594	ko00909
13595	ko00909
13596	ko00909
13597	ko00909
14759	ko00909
15077	ko00909
15078	ko00909
15079	ko00909
15080	ko00909
15081	ko00909
15082	ko00909
15083	ko00909
15084	ko00909
15085	ko00909
15086	ko00909
15087	ko00909
15088	ko00909
15089	ko00909
15090	ko00909
15091	ko00909
15092	ko00909
15093	ko00909
15094	ko00909
15095	ko00909
15096	ko00909
15097	ko00909
15098	ko00909
15099	ko00909
15100	ko00909
15101	ko00909
15102	ko00909
15103	ko00909
15104	ko00909
15105	ko00909
15106	ko00909
15107	ko00909
15168	ko00909
15181	ko00909
15472	ko00909
15473	ko00909
15474	ko00909
15475	ko00909
17183	ko00909
17184	ko00909
17185	ko00909
17186	ko00909
18028	ko00909
18029	ko00909
19507	ko00909
19603	ko00909
19604	ko00909
20754	ko00909
20755	ko00909
20890	ko00909
20891	ko00909
233	ko00910
234	ko00910
235	ko00910
237	ko00910
238	ko00910
239	ko00910
254	ko00910
319	ko00910
320	ko00910
321	ko00910
324	ko00910
325	ko00910
326	ko00910
327	ko00910
328	ko00910
329	ko00910
331	ko00910
333	ko00910
399	ko00910
465	ko00910
826	ko00910
1319	ko00910
1362	ko00910
1506	ko00910
1507	ko00910
1508	ko00910
1551	ko00910
1716	ko00910
1745	ko00910
2081	ko00910
2338	ko00910
2339	ko00910
2346	ko00910
2357	ko00910
2359	ko00910
2362	ko00910
3122	ko00910
4258	ko00910
5231	ko00910
10011	ko00910
10012	ko00910
10408	ko00910
10409	ko00910
10410	ko00910
14659	ko00910
14862	ko00910
14863	ko00910
14864	ko00910
14865	ko00910
15146	ko00910
15157	ko00910
15158	ko00910
16951	ko00910
17318	ko00910
17319	ko00910
18772	ko00910
19872	ko00910
19873	ko00910
19874	ko00910
19875	ko00910
267	ko00920
334	ko00920
335	ko00920
339	ko00920
340	ko00920
342	ko00920
343	ko00920
344	ko00920
345	ko00920
562	ko00920
563	ko00920
571	ko00920
762	ko00920
854	ko00920
855	ko00920
856	ko00920
857	ko00920
903	ko00920
965	ko00920
1564	ko00920
1565	ko00920
1827	ko00920
1828	ko00920
1829	ko00920
1830	ko00920
2213	ko00920
2862	ko00920
3811	ko00920
4960	ko00920
5521	ko00920
6440	ko00920
6859	ko00920
6860	ko00920
6861	ko00920
7872	ko00920
7873	ko00920
7874	ko00920
7877	ko00920
7878	ko00920
7879	ko00920
9635	ko00920
10240	ko00920
10300	ko00920
10642	ko00920
10643	ko00920
11791	ko00920
12467	ko00920
13224	ko00920
14710	ko00920
14837	ko00920
14838	ko00920
14839	ko00920
14840	ko00920
14841	ko00920
15044	ko00920
15047	ko00920
15050	ko00920
16197	ko00920
16198	ko00920
16211	ko00920
16212	ko00920
16213	ko00920
16214	ko00920
16215	ko00920
16216	ko00920
16225	ko00920
16226	ko00920
16227	ko00920
16228	ko00920
16229	ko00920
16230	ko00920
16257	ko00920
16319	ko00920
16320	ko00920
16321	ko00920
16322	ko00920
16323	ko00920
16324	ko00920
16325	ko00920
16326	ko00920
16327	ko00920
16328	ko00920
16329	ko00920
16330	ko00920
16331	ko00920
16332	ko00920
16564	ko00920
16800	ko00920
17067	ko00920
17068	ko00920
17069	ko00920
17070	ko00920
18983	ko00920
18984	ko00920
18985	ko00920
20209	ko00920
20210	ko00920
20211	ko00920
20212	ko00920
21286	ko00920
21432	ko00920
2	ko00930
21	ko00930
432	ko00930
937	ko00930
1318	ko00930
1335	ko00930
1523	ko00930
1601	ko00930
1639	ko00930
3117	ko00930
6009	ko00930
7062	ko00930
7065	ko00930
7066	ko00930
13893	ko00930
14101	ko00930
16828	ko00930
17273	ko00930
18909	ko00930
18910	ko00930
18911	ko00930
18912	ko00930
79	ko00940
373	ko00940
424	ko00940
515	ko00940
1064	ko00940
1705	ko00940
2928	ko00940
3508	ko00940
4985	ko00940
4986	ko00940
6451	ko00940
9244	ko00940
9245	ko00940
9246	ko00940
9247	ko00940
9248	ko00940
10251	ko00940
10650	ko00940
11807	ko00940
11808	ko00940
12496	ko00940
12497	ko00940
12498	ko00940
12499	ko00940
12500	ko00940
14792	ko00940
16242	ko00940
16243	ko00940
16244	ko00940
16245	ko00940
16246	ko00940
16247	ko00940
17441	ko00940
18988	ko00940
21211	ko00940
413	ko00941
424	ko00941
515	ko00941
580	ko00941
1671	ko00941
4937	ko00941
4938	ko00941
4940	ko00941
7768	ko00941
8212	ko00941
9245	ko00941
12497	ko00941
12509	ko00941
12510	ko00941
12511	ko00941
12512	ko00941
12513	ko00941
12514	ko00941
12515	ko00941
20447	ko00941
20448	ko00941
11790	ko00942
12365	ko00942
12366	ko00942
12367	ko00942
12368	ko00942
12369	ko00942
12370	ko00942
12371	ko00942
12372	ko00942
12373	ko00942
12374	ko00942
16294	ko00942
16295	ko00942
16296	ko00942
20281	ko00942
4941	ko00943
12509	ko00943
12687	ko00943
12688	ko00943
12689	ko00943
12690	ko00943
12691	ko00943
12692	ko00943
12693	ko00943
12694	ko00943
12695	ko00943
12696	ko00943
12697	ko00943
20400	ko00943
1071	ko00944
4939	ko00944
4940	ko00944
10233	ko00944
12512	ko00944
12515	ko00944
12694	ko00944
12698	ko00944
12699	ko00944
12700	ko00944
12701	ko00944
15072	ko00944
21577	ko00944
21578	ko00944
21583	ko00944
424	ko00945
515	ko00945
9245	ko00945
12497	ko00945
12662	ko00945
12663	ko00945
12664	ko00945
12665	ko00945
12666	ko00945
15312	ko00945
16313	ko00945
16314	ko00945
244	ko00950
246	ko00950
274	ko00950
366	ko00950
437	ko00950
441	ko00950
718	ko00950
719	ko00950
720	ko00950
722	ko00950
737	ko00950
741	ko00950
1438	ko00950
1439	ko00950
3072	ko00950
3116	ko00950
10817	ko00950
12793	ko00950
12794	ko00950
12804	ko00950
12805	ko00950
12806	ko00950
12807	ko00950
12808	ko00950
12809	ko00950
12810	ko00950
12811	ko00950
12812	ko00950
12813	ko00950
12814	ko00950
12815	ko00950
12816	ko00950
12817	ko00950
12818	ko00950
12819	ko00950
13831	ko00950
13832	ko00950
14273	ko00950
14274	ko00950
15132	ko00950
19566	ko00950
19994	ko00950
20121	ko00950
20213	ko00950
20446	ko00950
20537	ko00950
20538	ko00950
20914	ko00950
20915	ko00950
20916	ko00950
20917	ko00950
20918	ko00950
20919	ko00950
20920	ko00950
20921	ko00950
20922	ko00950
20923	ko00950
20924	ko00950
21143	ko00950
246	ko00960
716	ko00960
718	ko00960
719	ko00960
720	ko00960
722	ko00960
724	ko00960
737	ko00960
741	ko00960
1428	ko00960
4989	ko00960
4990	ko00960
5449	ko00960
7609	ko00960
10817	ko00960
12140	ko00960
13021	ko00960
13022	ko00960
13023	ko00960
13024	ko00960
13831	ko00960
13832	ko00960
15132	ko00960
17653	ko00960
18082	ko00960
18694	ko00960
441	ko00965
474	ko00965
1439	ko00965
15059	ko00965
15060	ko00965
15061	ko00965
15062	ko00965
1532	ko00966
11267	ko00966
11268	ko00966
11273	ko00966
11274	ko00966
11275	ko00966
11276	ko00966
11605	ko00966
11606	ko00966
11607	ko00966
11608	ko00966
12460	ko00966
12821	ko00966
14282	ko00966
15026	ko00966
15027	ko00966
20244	ko00966
20257	ko00966
20258	ko00966
21137	ko00966
530	ko00970
927	ko00970
1674	ko00970
1675	ko00970
